ano,semestre,data,regiao,uf,municipio,rede_ensino,serie,matriculados,evasoes,taxa_evasao,renda_media_familiar,indice_desempenho,acesso_internet,nivel_risco
2022,1,2022-06-01,Sudeste,MG,Belo Horizonte,Privada,2º ano,49214,2172,4.41,3378.66,81.77,83.9,Médio
2022,1,2022-06-01,Sudeste,MG,Uberlândia,Pública,3º ano,28071,2834,10.1,2498.54,49.87,67.0,Alto
2022,1,2022-06-01,Sudeste,MG,Uberlândia,Privada,2º ano,7044,220,3.12,1384.36,76.49,75.3,Baixo
2022,1,2022-06-01,Sudeste,MG,Juiz de Fora,Pública,1º ano,43167,4601,10.66,3701.76,72.96,47.3,Alto
2022,1,2022-06-01,Sudeste,MG,Juiz de Fora,Privada,2º ano,27068,1860,6.87,1619.2,56.68,80.2,Médio
2022,1,2022-06-01,Sudeste,ES,Vitória,Pública,2º ano,33492,4211,12.58,3159.86,66.41,93.0,Alto
2022,1,2022-06-01,Sudeste,ES,Vitória,Privada,2º ano,27935,1279,4.58,2430.75,67.34,71.6,Médio
2022,1,2022-06-01,Sudeste,ES,Vila Velha,Pública,3º ano,47390,3889,8.21,2274.65,63.7,66.1,Alto
2022,1,2022-06-01,Sudeste,ES,Vila Velha,Privada,2º ano,41959,1962,4.68,2059.44,52.93,94.9,Médio
2022,1,2022-06-01,Sudeste,ES,Serra,Pública,2º ano,38508,3447,8.95,2681.92,67.0,66.7,Alto
2022,1,2022-06-01,Sudeste,ES,Serra,Privada,2º ano,29981,2475,8.26,2923.89,80.14,45.4,Alto
2022,1,2022-06-01,Sul,PR,Curitiba,Pública,1º ano,21658,2197,10.15,2274.86,72.34,74.7,Alto
2022,1,2022-06-01,Sul,PR,Curitiba,Privada,2º ano,6773,347,5.13,1994.4,67.76,72.9,Médio
2022,1,2022-06-01,Sul,PR,Londrina,Pública,1º ano,45753,4919,10.75,4580.57,44.65,66.1,Alto
2022,1,2022-06-01,Sul,PR,Londrina,Privada,2º ano,46669,954,2.04,2900.48,63.28,67.5,Baixo
2022,1,2022-06-01,Sul,SC,Florianópolis,Pública,2º ano,19237,1917,9.97,2899.26,38.11,54.1,Alto
2022,1,2022-06-01,Sul,SC,Florianópolis,Privada,2º ano,47906,1409,2.94,4345.64,71.88,83.8,Baixo
2022,1,2022-06-01,Sul,SC,Joinville,Pública,3º ano,11522,1611,13.99,1552.05,78.69,50.3,Crítico
2022,1,2022-06-01,Sul,SC,Joinville,Privada,1º ano,29092,1310,4.5,2874.25,77.41,56.7,Médio
2022,1,2022-06-01,Sul,RS,Porto Alegre,Pública,3º ano,48692,4822,9.9,2361.58,75.27,86.1,Alto
2022,1,2022-06-01,Sul,RS,Porto Alegre,Privada,3º ano,9855,537,5.45,2061.03,68.04,75.4,Médio
2022,1,2022-06-01,Sul,RS,Caxias do Sul,Pública,3º ano,45207,5872,12.99,3263.72,80.6,72.4,Alto
2022,1,2022-06-01,Sul,RS,Caxias do Sul,Privada,1º ano,49453,1614,3.26,2746.37,53.78,50.9,Baixo
2022,2,2022-12-01,Norte,AM,Manaus,Pública,3º ano,30361,2890,9.52,2023.59,32.72,52.7,Alto
2022,2,2022-12-01,Norte,AM,Manaus,Privada,2º ano,24294,1129,4.65,2714.39,72.53,72.1,Médio
2022,2,2022-12-01,Norte,PA,Belém,Pública,3º ano,15998,1592,9.96,2470.76,57.22,67.9,Alto
2022,2,2022-12-01,Norte,PA,Belém,Privada,1º ano,39641,1004,2.53,2633.11,60.68,74.5,Baixo
2022,2,2022-12-01,Norte,PA,Santarém,Pública,2º ano,5022,612,12.2,3809.02,51.4,58.8,Alto
2022,2,2022-12-01,Norte,PA,Santarém,Privada,1º ano,47082,2312,4.91,2010.73,70.43,52.9,Médio
2022,2,2022-12-01,Norte,RO,Porto Velho,Pública,3º ano,47503,1734,3.65,2419.25,46.25,55.0,Baixo
2022,2,2022-12-01,Norte,RO,Porto Velho,Privada,2º ano,12135,514,4.24,3644.38,72.34,55.5,Médio
2022,2,2022-12-01,Norte,TO,Palmas,Pública,2º ano,29286,2803,9.57,3896.61,58.54,82.1,Alto
2022,2,2022-12-01,Norte,TO,Palmas,Privada,1º ano,33041,1017,3.08,2402.67,78.4,63.1,Baixo
2022,2,2022-12-01,Nordeste,BA,Salvador,Pública,1º ano,27989,2218,7.93,3479.29,68.93,82.4,Médio
2022,2,2022-12-01,Nordeste,BA,Salvador,Privada,2º ano,45181,2479,5.49,2137.22,63.52,69.0,Médio
2022,2,2022-12-01,Nordeste,BA,Feira de Santana,Pública,3º ano,21865,2727,12.47,2287.59,64.98,84.5,Alto
2022,2,2022-12-01,Nordeste,BA,Feira de Santana,Privada,2º ano,25395,152,0.6,2666.93,56.71,50.5,Baixo
2022,2,2022-12-01,Nordeste,PE,Recife,Pública,1º ano,14354,1656,11.54,3161.05,59.36,66.6,Alto
2022,2,2022-12-01,Nordeste,PE,Recife,Privada,2º ano,4478,50,1.12,3229.99,52.54,87.7,Baixo
2022,2,2022-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,1º ano,29459,3198,10.86,2776.42,49.6,55.0,Alto
2022,2,2022-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,2º ano,48538,2300,4.74,2431.56,60.87,88.8,Médio
2022,2,2022-12-01,Nordeste,CE,Fortaleza,Pública,1º ano,35851,3747,10.45,3241.23,71.0,57.2,Alto
2022,2,2022-12-01,Nordeste,CE,Fortaleza,Privada,1º ano,1762,86,4.9,2355.68,71.57,46.9,Médio
2022,2,2022-12-01,Nordeste,CE,Juazeiro do Norte,Pública,1º ano,48245,6400,13.27,2145.96,53.43,55.2,Crítico
2022,2,2022-12-01,Nordeste,CE,Juazeiro do Norte,Privada,2º ano,47893,2429,5.07,2492.03,63.96,55.4,Médio
2022,2,2022-12-01,Nordeste,MA,São Luís,Pública,1º ano,44145,5858,13.27,1883.68,69.8,63.6,Crítico
2022,2,2022-12-01,Nordeste,MA,São Luís,Privada,2º ano,10264,297,2.9,2073.72,76.12,92.1,Baixo
2022,2,2022-12-01,Nordeste,PB,João Pessoa,Pública,1º ano,45563,3922,8.61,2229.12,66.98,46.5,Alto
2022,2,2022-12-01,Nordeste,PB,João Pessoa,Privada,2º ano,19910,1065,5.35,2299.03,54.36,80.1,Médio
2022,2,2022-12-01,Centro-Oeste,DF,Brasília,Pública,1º ano,3733,368,9.88,1390.72,77.39,69.9,Alto
2022,2,2022-12-01,Centro-Oeste,DF,Brasília,Privada,3º ano,15177,736,4.85,2219.29,91.07,73.1,Médio
2022,2,2022-12-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,15521,1655,10.67,4059.83,51.03,78.6,Alto
2022,2,2022-12-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,29532,458,1.55,3465.47,50.31,92.5,Baixo
2022,2,2022-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,3º ano,39951,3096,7.75,3724.45,59.07,57.0,Médio
2022,2,2022-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,34413,674,1.96,2829.39,82.24,83.9,Baixo
2022,2,2022-12-01,Centro-Oeste,MT,Cuiabá,Pública,2º ano,17107,1505,8.8,2632.29,69.04,59.4,Alto
2022,2,2022-12-01,Centro-Oeste,MT,Cuiabá,Privada,1º ano,26201,811,3.1,3994.12,68.92,90.8,Baixo
2022,2,2022-12-01,Centro-Oeste,MS,Campo Grande,Pública,3º ano,49335,5749,11.65,2724.66,74.63,82.4,Alto
2022,2,2022-12-01,Centro-Oeste,MS,Campo Grande,Privada,3º ano,7001,72,1.03,2400.74,58.65,57.5,Baixo
2022,2,2022-12-01,Sudeste,SP,São Paulo,Pública,2º ano,38394,4022,10.48,2605.54,68.71,86.0,Alto
2022,2,2022-12-01,Sudeste,SP,São Paulo,Privada,3º ano,18887,1051,5.57,2998.44,69.67,77.3,Médio
2022,2,2022-12-01,Sudeste,SP,Campinas,Pública,1º ano,2503,314,12.55,2791.2,46.57,49.5,Alto
2022,2,2022-12-01,Sudeste,SP,Campinas,Privada,1º ano,36528,1388,3.8,4618.8,94.9,72.9,Baixo
2022,2,2022-12-01,Sudeste,SP,Ribeirão Preto,Pública,1º ano,31581,2730,8.64,2441.14,47.93,62.5,Alto
2022,2,2022-12-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,49531,1078,2.18,3071.62,54.51,58.3,Baixo
2022,2,2022-12-01,Sudeste,RJ,Rio de Janeiro,Pública,3º ano,27762,2469,8.89,3328.26,61.62,81.6,Alto
2022,2,2022-12-01,Sudeste,RJ,Rio de Janeiro,Privada,1º ano,16121,1481,9.19,3076.73,64.53,88.6,Alto
2022,2,2022-12-01,Sudeste,RJ,Niterói,Pública,2º ano,12148,1366,11.25,3290.03,72.11,45.7,Alto
2022,2,2022-12-01,Sudeste,RJ,Niterói,Privada,3º ano,30923,1785,5.78,1529.46,79.09,49.6,Médio
2022,2,2022-12-01,Sudeste,RJ,Nova Iguaçu,Pública,1º ano,35154,3082,8.77,1474.76,70.31,81.3,Alto
2022,2,2022-12-01,Sudeste,RJ,Nova Iguaçu,Privada,2º ano,1504,38,2.53,3123.87,63.93,72.8,Baixo
2022,2,2022-12-01,Sudeste,RJ,Petrópolis,Pública,2º ano,41018,4006,9.77,3903.49,75.49,64.1,Alto
2022,2,2022-12-01,Sudeste,RJ,Petrópolis,Privada,2º ano,41029,1968,4.8,1999.8,40.2,85.7,Médio
2022,2,2022-12-01,Sudeste,MG,Belo Horizonte,Pública,2º ano,46394,5474,11.8,3340.41,70.18,92.2,Alto
2022,2,2022-12-01,Sudeste,MG,Belo Horizonte,Privada,2º ano,20362,1161,5.71,2972.86,81.48,54.2,Médio
2022,2,2022-12-01,Sudeste,MG,Uberlândia,Pública,2º ano,30875,1936,6.27,2394.4,55.35,53.0,Médio
2022,2,2022-12-01,Sudeste,MG,Uberlândia,Privada,1º ano,41121,1697,4.13,2507.82,65.93,64.6,Médio
2022,2,2022-12-01,Sudeste,MG,Juiz de Fora,Pública,3º ano,25251,3046,12.06,2132.81,53.44,82.1,Alto
2022,2,2022-12-01,Sudeste,MG,Juiz de Fora,Privada,2º ano,44912,2298,5.12,2909.56,85.9,86.9,Médio
2022,2,2022-12-01,Sudeste,ES,Vitória,Pública,3º ano,15721,1897,12.07,1819.41,76.43,50.6,Alto
2022,2,2022-12-01,Sudeste,ES,Vitória,Privada,2º ano,33843,1792,5.3,2381.81,66.99,86.2,Médio
2022,2,2022-12-01,Sudeste,ES,Vila Velha,Pública,1º ano,31527,3553,11.27,2694.01,38.17,52.2,Alto
2022,2,2022-12-01,Sudeste,ES,Vila Velha,Privada,2º ano,32214,1307,4.06,3930.28,61.87,78.1,Médio
2022,2,2022-12-01,Sudeste,ES,Serra,Pública,2º ano,26069,2774,10.64,1234.18,87.05,60.4,Alto
2022,2,2022-12-01,Sudeste,ES,Serra,Privada,3º ano,15715,340,2.16,1226.83,83.89,54.8,Baixo
2022,2,2022-12-01,Sul,PR,Curitiba,Pública,1º ano,22349,1796,8.04,2643.17,101.07,85.7,Alto
2022,2,2022-12-01,Sul,PR,Curitiba,Privada,3º ano,36636,1401,3.83,2657.3,73.58,55.0,Baixo
2022,2,2022-12-01,Sul,PR,Londrina,Pública,1º ano,45570,5698,12.5,3230.91,82.32,93.7,Alto
2022,2,2022-12-01,Sul,PR,Londrina,Privada,1º ano,7213,527,7.31,3326.98,50.81,94.6,Médio
2022,2,2022-12-01,Sul,SC,Florianópolis,Pública,3º ano,26066,2186,8.39,3137.27,57.7,55.5,Alto
2022,2,2022-12-01,Sul,SC,Florianópolis,Privada,2º ano,22046,763,3.46,3502.83,73.78,52.2,Baixo
2022,2,2022-12-01,Sul,SC,Joinville,Pública,1º ano,29041,2088,7.19,1934.35,74.57,81.3,Médio
2022,2,2022-12-01,Sul,SC,Joinville,Privada,1º ano,44646,3069,6.88,2393.64,62.44,87.1,Médio
2022,2,2022-12-01,Sul,RS,Porto Alegre,Pública,3º ano,41588,2453,5.9,3542.32,71.74,51.9,Médio
2022,2,2022-12-01,Sul,RS,Porto Alegre,Privada,1º ano,22494,1316,5.85,3455.97,61.15,47.8,Médio
2022,2,2022-12-01,Sul,RS,Caxias do Sul,Pública,3º ano,40428,3452,8.54,1947.78,60.12,55.9,Alto
2022,2,2022-12-01,Sul,RS,Caxias do Sul,Privada,1º ano,7292,314,4.32,2120.14,62.3,77.1,Médio
2023,1,2023-06-01,Norte,AM,Manaus,Pública,1º ano,2191,191,8.72,3419.87,65.55,61.3,Alto
2023,1,2023-06-01,Norte,AM,Manaus,Privada,2º ano,14362,952,6.63,3142.72,58.69,46.3,Médio
2023,1,2023-06-01,Norte,PA,Belém,Pública,2º ano,25230,2466,9.77,3248.82,54.97,45.1,Alto
2023,1,2023-06-01,Norte,PA,Belém,Privada,1º ano,27720,138,0.5,2367.41,72.32,73.6,Baixo
2023,1,2023-06-01,Norte,PA,Santarém,Pública,3º ano,12419,1542,12.42,3221.55,77.51,47.4,Alto
2023,1,2023-06-01,Norte,PA,Santarém,Privada,1º ano,30771,973,3.16,3356.05,89.59,76.4,Baixo
2023,1,2023-06-01,Norte,RO,Porto Velho,Pública,1º ano,9210,851,9.24,2512.99,52.68,53.6,Alto
2023,1,2023-06-01,Norte,RO,Porto Velho,Privada,3º ano,41803,209,0.5,2068.28,78.22,67.2,Baixo
2023,1,2023-06-01,Norte,TO,Palmas,Pública,3º ano,44654,3945,8.84,2953.56,49.86,57.7,Alto
2023,1,2023-06-01,Norte,TO,Palmas,Privada,3º ano,26989,1006,3.73,1759.24,69.56,46.3,Baixo
2023,1,2023-06-01,Nordeste,BA,Salvador,Pública,3º ano,2007,234,11.7,2743.6,91.35,56.6,Alto
2023,1,2023-06-01,Nordeste,BA,Salvador,Privada,1º ano,40974,487,1.19,1886.05,65.1,66.2,Baixo
2023,1,2023-06-01,Nordeste,BA,Feira de Santana,Pública,2º ano,37438,3939,10.52,3521.27,52.57,51.8,Alto
2023,1,2023-06-01,Nordeste,BA,Feira de Santana,Privada,3º ano,29040,2803,9.65,3451.95,61.09,68.1,Alto
2023,1,2023-06-01,Nordeste,PE,Recife,Pública,2º ano,8797,912,10.37,3841.94,33.38,93.4,Alto
2023,1,2023-06-01,Nordeste,PE,Recife,Privada,2º ano,34837,655,1.88,2406.21,76.14,81.4,Baixo
2023,1,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,3º ano,33900,3916,11.55,1640.47,63.87,90.4,Alto
2023,1,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,1º ano,8630,43,0.5,2845.51,63.65,86.1,Baixo
2023,1,2023-06-01,Nordeste,CE,Fortaleza,Pública,3º ano,17391,1557,8.96,2424.93,52.89,84.7,Alto
2023,1,2023-06-01,Nordeste,CE,Fortaleza,Privada,3º ano,46760,1920,4.11,3117.78,82.43,88.2,Médio
2023,1,2023-06-01,Nordeste,CE,Juazeiro do Norte,Pública,3º ano,28189,2178,7.73,1000.42,60.44,84.9,Médio
2023,1,2023-06-01,Nordeste,CE,Juazeiro do Norte,Privada,2º ano,41064,1030,2.51,3467.34,58.84,78.0,Baixo
2023,1,2023-06-01,Nordeste,MA,São Luís,Pública,1º ano,19797,1602,8.1,2983.38,47.97,76.2,Alto
2023,1,2023-06-01,Nordeste,MA,São Luís,Privada,2º ano,35724,178,0.5,3519.11,56.57,45.5,Baixo
2023,1,2023-06-01,Nordeste,PB,João Pessoa,Pública,3º ano,30505,4571,14.98,3318.88,59.94,54.9,Crítico
2023,1,2023-06-01,Nordeste,PB,João Pessoa,Privada,2º ano,46016,2414,5.25,1050.66,77.81,61.6,Médio
2023,1,2023-06-01,Centro-Oeste,DF,Brasília,Pública,3º ano,48703,5437,11.16,3440.22,60.73,71.7,Alto
2023,1,2023-06-01,Centro-Oeste,DF,Brasília,Privada,3º ano,1797,95,5.31,3071.66,71.73,75.3,Médio
2023,1,2023-06-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,35149,3840,10.93,3566.88,59.97,54.4,Alto
2023,1,2023-06-01,Centro-Oeste,GO,Goiânia,Privada,1º ano,20496,971,4.74,3491.38,65.54,48.8,Médio
2023,1,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,1º ano,48944,4686,9.58,3244.11,44.17,48.9,Alto
2023,1,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,24383,580,2.38,2352.8,60.84,74.3,Baixo
2023,1,2023-06-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,39112,3357,8.58,2233.05,46.04,93.8,Alto
2023,1,2023-06-01,Centro-Oeste,MT,Cuiabá,Privada,2º ano,46452,2102,4.53,2533.21,59.32,55.6,Médio
2023,1,2023-06-01,Centro-Oeste,MS,Campo Grande,Pública,2º ano,35525,3981,11.21,1385.44,59.3,57.6,Alto
2023,1,2023-06-01,Centro-Oeste,MS,Campo Grande,Privada,1º ano,7130,58,0.82,3180.5,80.67,71.7,Baixo
2023,1,2023-06-01,Sudeste,SP,São Paulo,Pública,2º ano,38286,3756,9.81,2867.32,77.01,50.3,Alto
2023,1,2023-06-01,Sudeste,SP,São Paulo,Privada,3º ano,37594,1654,4.4,2260.34,42.16,79.6,Médio
2023,1,2023-06-01,Sudeste,SP,Campinas,Pública,1º ano,41881,3725,8.89,2593.37,71.4,51.8,Alto
2023,1,2023-06-01,Sudeste,SP,Campinas,Privada,1º ano,13504,511,3.79,3462.94,52.68,63.5,Baixo
2023,1,2023-06-01,Sudeste,SP,Ribeirão Preto,Pública,3º ano,10919,1110,10.17,2663.96,46.39,63.3,Alto
2023,1,2023-06-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,40157,2778,6.92,3587.95,62.47,45.5,Médio
2023,1,2023-06-01,Sudeste,RJ,Rio de Janeiro,Pública,1º ano,37923,4110,10.84,2355.19,59.1,62.4,Alto
2023,1,2023-06-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,16195,362,2.24,2457.72,76.33,90.8,Baixo
2023,1,2023-06-01,Sudeste,RJ,Niterói,Pública,3º ano,37279,2704,7.25,3398.72,57.88,81.2,Médio
2023,1,2023-06-01,Sudeste,RJ,Niterói,Privada,3º ano,10654,335,3.15,2395.35,57.06,52.2,Baixo
2023,1,2023-06-01,Sudeste,RJ,Nova Iguaçu,Pública,2º ano,9791,676,6.91,2074.15,68.02,48.3,Médio
2023,1,2023-06-01,Sudeste,RJ,Nova Iguaçu,Privada,2º ano,29038,1774,6.11,3366.67,79.09,46.2,Médio
2023,1,2023-06-01,Sudeste,RJ,Petrópolis,Pública,1º ano,32712,2901,8.87,2401.12,77.31,70.9,Alto
2023,1,2023-06-01,Sudeste,RJ,Petrópolis,Privada,1º ano,11639,171,1.47,2914.02,60.08,70.2,Baixo
2023,1,2023-06-01,Sudeste,MG,Belo Horizonte,Pública,1º ano,34974,3363,9.62,2578.99,60.1,88.1,Alto
2023,1,2023-06-01,Sudeste,MG,Belo Horizonte,Privada,1º ano,22748,1536,6.75,3083.83,71.31,65.1,Médio
2023,1,2023-06-01,Sudeste,MG,Uberlândia,Pública,3º ano,49753,5491,11.04,2879.46,65.79,63.0,Alto
2023,1,2023-06-01,Sudeste,MG,Uberlândia,Privada,1º ano,12139,393,3.24,2820.98,45.18,56.5,Baixo
2023,1,2023-06-01,Sudeste,MG,Juiz de Fora,Pública,1º ano,12869,1053,8.19,2516.83,54.94,60.3,Alto
2023,1,2023-06-01,Sudeste,MG,Juiz de Fora,Privada,3º ano,38096,1771,4.65,3426.04,63.88,76.0,Médio
2023,1,2023-06-01,Sudeste,ES,Vitória,Pública,3º ano,46579,6298,13.52,2876.84,60.19,93.5,Crítico
2023,1,2023-06-01,Sudeste,ES,Vitória,Privada,1º ano,14781,387,2.62,2728.03,71.17,53.2,Baixo
2023,1,2023-06-01,Sudeste,ES,Vila Velha,Pública,2º ano,1568,182,11.63,1862.18,73.86,64.4,Alto
2023,1,2023-06-01,Sudeste,ES,Vila Velha,Privada,3º ano,35816,1846,5.16,2262.74,85.85,80.8,Médio
2023,1,2023-06-01,Sudeste,ES,Serra,Pública,1º ano,7349,640,8.71,3008.38,61.77,75.7,Alto
2023,1,2023-06-01,Sudeste,ES,Serra,Privada,2º ano,25017,1139,4.56,3553.42,84.15,73.2,Médio
2023,1,2023-06-01,Sul,PR,Curitiba,Pública,3º ano,12308,1271,10.33,2879.96,45.63,45.5,Alto
2023,1,2023-06-01,Sul,PR,Curitiba,Privada,1º ano,17212,663,3.85,2686.17,65.67,47.1,Baixo
2023,1,2023-06-01,Sul,PR,Londrina,Pública,2º ano,9226,758,8.22,2862.24,85.51,83.1,Alto
2023,1,2023-06-01,Sul,PR,Londrina,Privada,3º ano,31922,1513,4.74,2851.86,67.11,70.3,Médio
2023,1,2023-06-01,Sul,SC,Florianópolis,Pública,2º ano,5684,643,11.31,2818.07,80.28,52.8,Alto
2023,1,2023-06-01,Sul,SC,Florianópolis,Privada,2º ano,12116,583,4.81,1980.07,79.17,93.3,Médio
2023,1,2023-06-01,Sul,SC,Joinville,Pública,2º ano,45775,5287,11.55,2898.77,60.18,46.4,Alto
2023,1,2023-06-01,Sul,SC,Joinville,Privada,3º ano,3109,284,9.15,3739.79,41.58,75.9,Alto
2023,1,2023-06-01,Sul,RS,Porto Alegre,Pública,1º ano,36929,4374,11.85,3025.63,83.01,75.2,Alto
2023,1,2023-06-01,Sul,RS,Porto Alegre,Privada,1º ano,15616,658,4.22,3051.7,63.11,79.1,Médio
2023,1,2023-06-01,Sul,RS,Caxias do Sul,Pública,3º ano,21474,2371,11.04,3004.97,63.87,60.2,Alto
2023,1,2023-06-01,Sul,RS,Caxias do Sul,Privada,3º ano,4420,197,4.47,2144.46,79.26,75.6,Médio
2023,2,2023-12-01,Norte,AM,Manaus,Pública,3º ano,5957,574,9.64,2010.42,75.0,90.9,Alto
2023,2,2023-12-01,Norte,AM,Manaus,Privada,1º ano,6720,504,7.51,4046.68,58.53,49.3,Médio
2023,2,2023-12-01,Norte,PA,Belém,Pública,1º ano,15839,1794,11.33,4018.4,82.78,79.8,Alto
2023,2,2023-12-01,Norte,PA,Belém,Privada,3º ano,28966,2030,7.01,2668.7,60.03,76.1,Médio
2023,2,2023-12-01,Norte,PA,Santarém,Pública,3º ano,2839,245,8.66,2119.71,43.79,84.6,Alto
2023,2,2023-12-01,Norte,PA,Santarém,Privada,3º ano,35005,1315,3.76,3044.52,59.65,76.2,Baixo
2023,2,2023-12-01,Norte,RO,Porto Velho,Pública,2º ano,7747,460,5.94,3478.84,68.64,64.4,Médio
2023,2,2023-12-01,Norte,RO,Porto Velho,Privada,3º ano,16651,850,5.11,2010.74,50.91,92.6,Médio
2023,2,2023-12-01,Norte,TO,Palmas,Pública,2º ano,12432,1164,9.37,4167.05,61.85,73.0,Alto
2023,2,2023-12-01,Norte,TO,Palmas,Privada,2º ano,14682,680,4.64,3142.31,70.25,46.3,Médio
2023,2,2023-12-01,Nordeste,BA,Salvador,Pública,1º ano,30603,2148,7.02,3814.22,81.69,93.8,Médio
2023,2,2023-12-01,Nordeste,BA,Salvador,Privada,2º ano,7282,392,5.39,2386.54,55.83,73.3,Médio
2023,2,2023-12-01,Nordeste,BA,Feira de Santana,Pública,2º ano,6055,735,12.15,1896.01,70.2,54.4,Alto
2023,2,2023-12-01,Nordeste,BA,Feira de Santana,Privada,1º ano,35519,177,0.5,2685.35,68.4,74.5,Baixo
2023,2,2023-12-01,Nordeste,PE,Recife,Pública,3º ano,28179,4093,14.53,2607.36,71.31,69.2,Crítico
2023,2,2023-12-01,Nordeste,PE,Recife,Privada,1º ano,4374,270,6.19,3322.01,66.86,90.6,Médio
2023,2,2023-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,3º ano,47597,5645,11.86,3190.85,79.43,78.8,Alto
2023,2,2023-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,1º ano,38011,1663,4.38,2967.59,61.97,78.4,Médio
2023,2,2023-12-01,Nordeste,CE,Fortaleza,Pública,2º ano,13536,1226,9.06,2953.02,56.49,90.7,Alto
2023,2,2023-12-01,Nordeste,CE,Fortaleza,Privada,1º ano,12055,604,5.01,3023.23,87.24,67.6,Médio
2023,2,2023-12-01,Nordeste,CE,Juazeiro do Norte,Pública,3º ano,5586,550,9.85,2969.47,57.68,78.9,Alto
2023,2,2023-12-01,Nordeste,CE,Juazeiro do Norte,Privada,1º ano,3607,46,1.3,1865.36,88.47,93.8,Baixo
2023,2,2023-12-01,Nordeste,MA,São Luís,Pública,2º ano,33790,2918,8.64,2559.08,64.52,65.9,Alto
2023,2,2023-12-01,Nordeste,MA,São Luís,Privada,3º ano,49628,2737,5.52,3306.84,77.25,51.4,Médio
2023,2,2023-12-01,Nordeste,PB,João Pessoa,Pública,3º ano,8535,879,10.3,2787.79,56.44,83.5,Alto
2023,2,2023-12-01,Nordeste,PB,João Pessoa,Privada,2º ano,37536,1737,4.63,3553.07,72.05,79.5,Médio
2023,2,2023-12-01,Centro-Oeste,DF,Brasília,Pública,1º ano,48310,4789,9.91,2697.25,61.58,92.3,Alto
2023,2,2023-12-01,Centro-Oeste,DF,Brasília,Privada,3º ano,16912,1047,6.19,3941.44,72.23,78.0,Médio
2023,2,2023-12-01,Centro-Oeste,GO,Goiânia,Pública,2º ano,1282,161,12.63,1529.47,67.71,89.5,Alto
2023,2,2023-12-01,Centro-Oeste,GO,Goiânia,Privada,2º ano,14029,666,4.75,2877.36,35.34,59.4,Médio
2023,2,2023-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,1º ano,31372,2429,7.74,3565.93,57.4,68.1,Médio
2023,2,2023-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,36409,884,2.43,2903.45,78.24,79.6,Baixo
2023,2,2023-12-01,Centro-Oeste,MT,Cuiabá,Pública,3º ano,35831,2198,6.13,2392.49,51.6,52.1,Médio
2023,2,2023-12-01,Centro-Oeste,MT,Cuiabá,Privada,2º ano,4511,202,4.49,2800.77,57.55,50.8,Médio
2023,2,2023-12-01,Centro-Oeste,MS,Campo Grande,Pública,3º ano,11697,1462,12.5,2565.03,71.05,88.9,Alto
2023,2,2023-12-01,Centro-Oeste,MS,Campo Grande,Privada,3º ano,6971,539,7.74,3157.66,61.94,93.8,Médio
2023,2,2023-12-01,Sudeste,SP,São Paulo,Pública,1º ano,23388,2761,11.81,3498.51,43.22,50.0,Alto
2023,2,2023-12-01,Sudeste,SP,São Paulo,Privada,3º ano,6775,283,4.18,2874.28,45.86,70.2,Médio
2023,2,2023-12-01,Sudeste,SP,Campinas,Pública,1º ano,11364,1355,11.93,1647.9,53.38,65.1,Alto
2023,2,2023-12-01,Sudeste,SP,Campinas,Privada,1º ano,28313,576,2.04,3086.54,36.97,46.9,Baixo
2023,2,2023-12-01,Sudeste,SP,Ribeirão Preto,Pública,2º ano,36253,3852,10.63,2495.59,59.19,75.4,Alto
2023,2,2023-12-01,Sudeste,SP,Ribeirão Preto,Privada,3º ano,43079,2428,5.64,3213.27,60.06,70.2,Médio
2023,2,2023-12-01,Sudeste,RJ,Rio de Janeiro,Pública,1º ano,34786,3067,8.82,2914.48,80.6,69.7,Alto
2023,2,2023-12-01,Sudeste,RJ,Rio de Janeiro,Privada,3º ano,28041,1595,5.69,2708.3,58.82,79.1,Médio
2023,2,2023-12-01,Sudeste,RJ,Niterói,Pública,1º ano,26706,3357,12.57,2362.57,61.33,47.7,Alto
2023,2,2023-12-01,Sudeste,RJ,Niterói,Privada,1º ano,19619,635,3.24,2157.92,63.16,65.4,Baixo
2023,2,2023-12-01,Sudeste,RJ,Nova Iguaçu,Pública,1º ano,19875,2014,10.14,1947.67,66.39,63.6,Alto
